ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,PaymentReceived,ReceivedDate,JobTitle,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,Link
4492,Payment expected for services on 06 January 2024 - £90.00,4428,2024-01-22,2024-03-18,,Employment and earnings - Ad hoc payments,4627,Douglas Ross,False,2024-01-06,,Monetary,for Peterhead v Spartans on 6 January 2024.,90.00,1.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4492
4494,Payment expected for services on 27 January 2024 - £90.00,4428,2024-01-29,2024-03-18,,Employment and earnings - Ad hoc payments,4627,Douglas Ross,False,2024-01-27,,Monetary,for Spartans v Clyde on 27 January 2024.,90.00,1.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4494
3839,"Payment received on 16 June 2023 - £32,000.00",3837,2023-06-20,2024-03-18,,Employment and earnings - Ad hoc payments,4097,Elizabeth Truss,True,2023-06-16,,Monetary,"for a speaking engagement.  The payer also provided me and a staff member with accommodation valued at approximately £910, and flights valued at £1,717. Chartwell Speakers paid for Zurich Airport VIP Service, value £612.",32000.00,2.00,,True,Neue Zürcher Zeitung AG,False,"Zweigniederlassung NZZ Connect, Viktoriastrasse 72 3013 Bern, Switzerland",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3839
4556,"Payment received on 07 March 2024 - £1,512.88",3845,2024-03-13,2024-03-18,,Employment and earnings - Ad hoc payments,4097,Elizabeth Truss,True,2024-03-07,,Monetary,as an initial advance on a book.,1512.88,0.00,none in addition to those registered on 30 October 2023,True,Biteback Publishing Ltd,False,"The Foundry, 156 Blackfriars Road, London SE1 8EN",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4556
4250,"Payment received on 12 January 2024 - £1,000.00",4249,2024-01-30,2024-03-18,,Employment and earnings - Ad hoc payments,4676,Marsha De Cordova,True,2024-01-12,,Monetary,,1000.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4250
4493,Payment expected for services on 20 January 2024 - £300.00,4428,2024-01-22,2024-03-18,,Employment and earnings - Ad hoc payments,4627,Douglas Ross,False,2024-01-20,,Monetary,for Forfar v Hibs on 20 January 2024.,300.00,1.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4493
4495,Payment expected for services on 03 February 2024 - £450.00,4428,2024-02-06,2024-03-18,,Employment and earnings - Ad hoc payments,4627,Douglas Ross,False,2024-02-03,,Monetary,for Ross County v St Johnstone on 3 February 2024.,450.00,1.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4495
3846,"Payment received on 05 October 2023 - £6,161.40",3845,2023-10-30,2024-03-18,,Employment and earnings - Ad hoc payments,4097,Elizabeth Truss,True,2023-10-05,,Monetary,as an initial advance on a book.,6161.40,90.00,approx. between December 2022 and September 2023,True,Regnery Publishing Inc,False,"122 C  Street NW, Washington DC 20001",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3846
4364,"Payment received on 30 April 2023 - £1,853.80",4363,2023-05-16,2024-03-18,,Employment and earnings - Ad hoc payments,4066,Priti Patel,True,2023-04-30,,Monetary,royalty payment for a book written and published in 2012.,1853.80,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4364
4946,"Payment received on 04 August 2023 - £4,500.00",4938,2023-08-07,2024-03-18,,Employment and earnings - Ad hoc payments,3932,Dr Dan Poulter,True,2023-08-04,,Monetary,estimated gross amount as an anti-social hours payment,4500.00,0.00,No additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4946
4170,"Payment received on 20 April 2023 - £1,096.04",4169,2023-05-12,2024-03-18,,Employment and earnings - Ad hoc payments,420,Yvette Cooper,True,2023-04-20,,Monetary,for additional sales of a book already published.,1096.04,0.00,no additional hours,True,Atlantic Books Ltd,False,"Ormond House, 27 Boswell Street, London WC1 3JZ",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4170
4710,"Payment received on 16 October 2023 - £2,733.06",4709,2023-11-08,2024-03-18,2023-11-14,Employment and earnings - Ad hoc payments,3986,Damian Collins,True,2023-10-16,,Monetary,as an advance for a book.,2733.06,200.00,between November 2022 and September 2023,True,Bloomsbury Publishing,False,"50 Bedford Square, London WC1B 3DP",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4710
4137,"Payment received on 12 April 2023 - £2,500.00",4136,2023-06-21,2024-03-18,,Employment and earnings - Ad hoc payments,1171,Liam Byrne,True,2023-04-12,,Monetary,as a further advance for a book.,2500.00,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4137
4118,"Payment expected for services on 14 September 2023 - £2,500.00",4116,2023-09-29,2024-03-18,,Employment and earnings - Ad hoc payments,4106,Sir Robert Buckland,False,2023-09-14,,Monetary,for attending a discussion event on 14 September 2023.,2500.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4118
4101,Payment expected for services on 19 June 2023 - £250.00,4094,2023-06-23,2024-03-18,,Employment and earnings - Ad hoc payments,4106,Sir Robert Buckland,False,2023-06-19,,Monetary,for chairing the launch of my book on 19 June 2023. I will not receive a writing fee for this book or any royalties from its publication.,250.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4101
4236,"Payment received on 26 October 2023 - £2,916.67",4226,2023-10-27,2024-03-18,,Employment and earnings - Ad hoc payments,1565,Sir Philip Davies,True,2023-10-26,,Monetary,for presenting four episodes of a current affairs programme.,2916.67,28.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4236
4225,Payment received on 05 December 2023 - £666.50,4218,2023-12-19,2024-03-18,,Employment and earnings - Ad hoc payments,1565,Sir Philip Davies,True,2023-12-05,,Monetary,for two columns in the Daily Express.,666.50,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4225
4244,Payment received on 23 November 2023 - £250.00,4241,2023-11-28,2024-03-18,,Employment and earnings - Ad hoc payments,4737,Dehenna Davison,True,2023-11-23,,Monetary,for a television interview on Talk TV on 13 October 2023.,250.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4244
3821,Payment expected for services on 18 October 2023 - £150.00,3818,2023-10-19,2024-03-18,,Employment and earnings - Ad hoc payments,4110,Dame Karen Bradley,False,2023-10-18,,Monetary,for a meeting.,150.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3821
4208,Payment received on 27 September 2023 - £900.00,4207,2023-09-27,2024-03-18,,Employment and earnings - Ad hoc payments,4476,Dr James Davies,True,2023-09-27,,Monetary,,900.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4208
4383,Payment received on 29 July 2023 - £150.00,4381,2023-09-06,2024-03-18,,Employment and earnings - Ad hoc payments,4917,Ms Anum Qaisar,True,2023-07-29,,Monetary,,150.00,1.00,,False,,False,,,True,Paid direct to the recipient by the payer,Charity,,https://interests-api.parliament.uk/api/v1/Interests/4383
4395,Payment received on 09 August 2023 - £250.00,4392,2023-08-09,2024-03-18,,Employment and earnings - Ad hoc payments,4007,Dominic Raab,True,2023-08-09,,Monetary,for an article published on 12 July 2023.,250.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4395
4447,Payment expected for services on 16 September 2023 - £108.00,4428,2023-09-18,2024-03-18,,Employment and earnings - Ad hoc payments,4627,Douglas Ross,False,2023-09-16,,Monetary,for Falkirk v Queen of the South on 16 September 2023.,108.00,1.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4447
4437,Payment expected for services on 22 July 2023 - £108.00,4428,2023-07-28,2024-03-18,,Employment and earnings - Ad hoc payments,4627,Douglas Ross,False,2023-07-22,,Monetary,for Dunfermline v Kilmarnock on 22 July 2023.,108.00,1.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4437
4904,"Payment received on 22 May 2023 - £71,000.00",4903,2023-06-12,2024-03-18,,Employment and earnings - Ad hoc payments,8,Baroness May of Maidenhead,True,2023-05-22,,Monetary,approx.,71000.00,3.00,,True,Robbins Geller Rudman & Dowd LLP,False,"655 West Broadway, San Diego, California, 92101",,True,Paid direct to the recipient by the payer,Other,The Office of Theresa May Limited,https://interests-api.parliament.uk/api/v1/Interests/4904
5137,"Payment received on 22 January 2024 - £19,125.00",5136,2024-01-24,2024-03-18,,Employment and earnings - Ad hoc payments,1539,Mr Ben Wallace,True,2024-01-22,,Monetary,for a speaking event on 17 January 2024.,19125.00,1.00,,True,Pictet (London) Limited,False,"1 More London Place, London SE1 2AF",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5137
4520,"Payment received on 29 February 2024 - £29,166.67",4408,2024-03-08,2024-03-18,,Employment and earnings - Ad hoc payments,4099,Sir Jacob Rees-Mogg,True,2024-02-29,,Monetary,,29166.67,40.00,including preparation,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4520
4414,"Payment received on 31 August 2023 - £29,166.67",4408,2023-09-06,2024-03-18,,Employment and earnings - Ad hoc payments,4099,Sir Jacob Rees-Mogg,True,2023-08-31,,Monetary,,29166.67,40.00,including preparation and some paid holiday,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4414
4427,"Payment received on 27 October 2023 - £6,667.00",4424,2023-11-02,2024-03-18,,Employment and earnings - Ad hoc payments,4031,Rachel Reeves,True,2023-10-27,,Monetary,as a further advance for writing a book.,6667.00,0.00,no additional hours,True,Hodder & Stoughton Limited,False,"Carmelite House, 50 Victoria Embankment, London EC4Y 0DZ",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4427
4091,Payment received on 23 May 2022 - £75.00,4087,2023-09-19,2024-03-18,,Employment and earnings - Ad hoc payments,1593,Sammy Wilson,True,2022-05-23,,Monetary,,75.00,0.25,,False,,False,,,True,Donated by the Member to the recipient,Charity,,https://interests-api.parliament.uk/api/v1/Interests/4091
4117,Payment received on 25 November 2023 - £100.00,4106,2023-09-19,2024-03-18,,Employment and earnings - Ad hoc payments,1593,Sammy Wilson,True,2023-11-25,,Monetary,,100.00,0.25,,False,,False,,,True,Donated by the Member to the recipient,Charity,,https://interests-api.parliament.uk/api/v1/Interests/4117
4287,Payment received on 25 May 2023 - £323.42,4286,2023-05-25,2024-03-18,,Employment and earnings - Ad hoc payments,4500,Clive Lewis,True,2023-05-25,,Monetary,for an article published on 14 April 2023 in the Guardian.,323.42,1.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4287
4160,Payment received on 28 May 2023 - £198.07,4158,2023-06-14,2024-03-18,,Employment and earnings - Ad hoc payments,4492,Maria Caulfield,True,2023-05-28,,Monetary,,198.07,12.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4160
4296,Payment received on 27 July 2023 - £100.00,4294,2023-09-21,2024-03-18,,Employment and earnings - Ad hoc payments,3930,Caroline Lucas,True,2023-07-27,,Monetary,for an article.,100.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4296
4314,Payment received on 01 August 2023 - £500.00,4308,2023-08-03,2024-03-18,,Employment and earnings - Ad hoc payments,4084,Esther McVey,True,2023-08-01,,Monetary,for one article in the Daily Express.,500.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4314
4338,"Payment expected for services on 09 December 2023 - £4,000.00",4337,2024-01-04,2024-03-18,,Employment and earnings - Ad hoc payments,4017,Penny Mordaunt,False,2023-12-09,,Monetary,for speaking at a lunch on 9 December 2023. This fee will be split and paid direct to two local charities.,4000.00,2.50,,False,,False,,,True,Paid direct to the recipient by the payer,Charity,,https://interests-api.parliament.uk/api/v1/Interests/4338
4351,Payment received on 22 May 2023 - £600.00,4349,2023-05-23,2024-03-18,,Employment and earnings - Ad hoc payments,4048,Caroline Nokes,True,2023-05-22,,Monetary,for being a panellist on First Edition on 13 April and 1 May 2023.,600.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4351
4403,Payment received on 29 June 2023 - £850.00,4402,2023-07-07,2024-03-18,,Employment and earnings - Ad hoc payments,4099,Sir Jacob Rees-Mogg,True,2023-06-29,,Monetary,for an article.,850.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4403
4371,Payment received on 23 August 2023 - £300.00,4367,2023-09-13,2024-03-18,,Employment and earnings - Ad hoc payments,4370,Jess Phillips,True,2023-08-23,,Monetary,for an appearance on the weekly News Paper review slot in July 2023.,300.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4371
4146,Payment received on 09 August 2023 - £250.00,4141,2023-09-13,2024-03-18,,Employment and earnings - Ad hoc payments,4865,Miriam Cates,True,2023-08-09,,Monetary,,250.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4146
4154,Payment received on 21 August 2023 - £100.00,4153,2024-01-23,2024-03-18,,Employment and earnings - Ad hoc payments,4865,Miriam Cates,True,2023-08-21,,Monetary,,100.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4154
3831,Payment received on 15 August 2023 - £400.00,3830,2023-09-01,2024-03-18,,Employment and earnings - Ad hoc payments,1383,Sir Mark Tami,True,2023-08-15,,Monetary,for participating in a seminar with health professionals on 29 June 2023.,400.00,1.75,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3831
3843,"Payment received on 23 October 2023 - £15,834.00",3837,2023-10-25,2024-03-18,,Employment and earnings - Ad hoc payments,4097,Elizabeth Truss,True,2023-10-23,,Monetary,"for a speaking engagement at the Cybersecurity and Defence Cooperation Conference held at Pepperdine University, Vevey, Switzerland. The payer also provided me and a staff member with accommodation (approx. £728), car transport (£1,558) and flights (£1,608), total value £3,894.",15834.00,2.00,,True,The Heritage Foundation,False,"214 Massachusetts Ave NE, Washington, DC 20002-4999, USA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3843
4716,"Payment received on 14 September 2023 - £56,988.36",4711,2023-10-05,2024-03-18,,Employment and earnings - Ad hoc payments,1508,Sir Geoffrey Cox,True,2023-09-14,,Monetary,(no VAT) for legal services provided between 1 May 2023 and 31 July 2023,56988.36,40.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4716
4173,"Payment received on 14 April 2023 - £23,500.00",4172,2023-05-03,2024-03-18,,Employment and earnings - Ad hoc payments,1508,Sir Geoffrey Cox,True,2023-04-14,,Monetary,(no VAT) legal services provided between 17 October 2022 and 11 April 2023,23500.00,20.00,approx,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4173
4731,"Payment expected for services on 01 September 2023 - £2,000.00",4730,2023-09-25,2024-03-18,,Employment and earnings - Ad hoc payments,3934,George Eustice,False,2023-09-01,,Monetary,,2000.00,8.00,,False,,False,,,True,Paid direct to the recipient by the payer,Other,Penbroath Ltd,https://interests-api.parliament.uk/api/v1/Interests/4731
4358,Payment received on 09 October 2023 - £36.78,4353,2023-10-16,2024-03-18,,Employment and earnings - Ad hoc payments,3991,Jesse Norman,True,2023-10-09,,Monetary,for book royalties.,36.78,0.00,no additional hours,True,Penguin Books Ltd,False,"20 Vauxhall Bridge Rd, London SW1V 2SA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4358
